Sales_ID,name,year,selling_price,km_driven,Region,State or Province,City,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,sold
6386,Maruti,2013,210000,50000,South,Florida,Bradenton,Petrol,Individual,Manual,Second_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,N
6387,Maruti,2012,270000,80000,South,Florida,Boca Raton,Diesel,Individual,Manual,Third_Owner,23.2,1248,73.94,190Nm@ 2000rpm,5,N
6388,Maruti,1999,45000,100000,South,Florida,Boynton Beach,Petrol,Individual,Manual,Third_Owner,17.3,993,60,78Nm@ 4500rpm,5,N
6389,Hyundai,2014,220000,93000,South,Florida,Boynton Beach,Petrol,Individual,Manual,Second_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,N
6390,Mahindra,2014,550000,11500,South,Florida,Boynton Beach,Diesel,Individual,Manual,First_Owner,15.96,2523,63,180Nm@ 1440-1500rpm,9,N
6391,Hyundai,2013,370000,120000,South,Tennessee,Knoxville,Petrol,Individual,Manual,First_Owner,18.5,1197,82.85,113.7Nm@ 4000rpm,5,N
6393,Mahindra,2015,650000,50000,South,Tennessee,Knoxville,Diesel,Individual,Manual,First_Owner,14.95,2489,93.7,218Nm@ 1400-2600rpm,9,N
6394,Honda,2012,550000,120000,South,Tennessee,Kingsport,Petrol,Individual,Manual,First_Owner,16.8,1497,116.3,146Nm@ 4800rpm,5,N
6395,Ford,2010,225000,100000,South,Tennessee,Knoxville,Diesel,Individual,Manual,Second_Owner,17.8,1399,68,"16.3@ 2,000(kgm@ rpm)",5,N
6396,Maruti,2004,40000,57000,South,Tennessee,Knoxville,Petrol,Individual,Manual,Second_Owner,16.1,796,37,59Nm@ 2500rpm,4,N
6397,Hyundai,2016,280000,60000,South,Tennessee,Knoxville,Petrol,Individual,Manual,First_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,N
6398,Ford,2017,570000,44077,South,Tennessee,La Vergne,Petrol,Dealer,Automatic,First_Owner,17.01,1499,110.5,136Nm@ 4250rpm,5,N
6399,Maruti,2017,290000,90000,South,Tennessee,Kingsport,Petrol,Individual,Manual,Second_Owner,24.7,796,47.3,69Nm@ 3500rpm,5,N
6400,Hyundai,2018,720000,50000,South,Tennessee,Lebanon,Diesel,Individual,Manual,Second_Owner,21.19,1396,88.73,219.66nm@ 1500-2750rpm,5,N
6401,Ford,2017,800000,60000,South,Tennessee,Kingsport,Diesel,Individual,Manual,First_Owner,22.77,1498,98.59,205Nm@ 1750-3250rpm,5,N
6402,Hyundai,2012,265000,20000,South,Tennessee,Kingsport,Petrol,Individual,Manual,Third_Owner,19.81,1086,68.05,99.04Nm@ 4500rpm,5,N
6403,Maruti,2010,135000,90000,South,Tennessee,La Vergne,Petrol,Individual,Manual,Third_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
6404,Ford,2016,350000,70000,South,Tennessee,Knoxville,Diesel,Individual,Manual,Second_Owner,25.83,1498,99,215Nm@ 1750-3000rpm,5,N
6406,Chevrolet,2016,490000,80000,South,Tennessee,La Vergne,Diesel,Individual,Manual,First_Owner,18.2,1248,73.74,172.5Nm@ 1750rpm,8,N
6407,Hyundai,2012,450000,72000,South,Tennessee,Lebanon,Diesel,Individual,Manual,Second_Owner,22.32,1582,126.32,259.8Nm@ 1900-2750rpm,5,N
6408,Mahindra,2016,950000,50000,South,Tennessee,La Vergne,Diesel,Individual,Manual,First_Owner,15.4,1997,120,280Nm@ 1800-2800rpm,7,N
6409,Maruti,2012,355000,90000,South,Tennessee,La Vergne,Petrol,Individual,Manual,Second_Owner,17.5,1298,85.8,114Nm@ 4000rpm,5,N
6410,Hyundai,2019,700000,17000,South,Tennessee,La Vergne,Petrol,Individual,Manual,First_Owner,18.6,1197,81.86,114.73nm@ 4000rpm,5,N
6411,Mahindra,2012,459999,70000,Central,Texas,Bedford,Diesel,Individual,Manual,First_Owner,12.05,2179,120,290Nm@ 1800-2800rpm,8,N
6412,Volkswagen,2012,350000,74000,Central,Texas,Bedford,Diesel,Individual,Manual,Second_Owner,22.07,1199,73.9,180Nm@ 2000rpm,5,N
6413,Maruti,2006,85000,60000,Central,Texas,Amarillo,Petrol,Individual,Manual,Second_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
6414,Maruti,2016,290000,15000,Central,Texas,Beaumont,Petrol,Individual,Manual,First_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,N
6415,Honda,2019,1000000,72000,Central,Texas,Beaumont,Diesel,Individual,Manual,First_Owner,25.5,1498,98.6,200Nm@ 1750rpm,5,N
6416,Tata,2008,85000,25000,Central,Texas,Beaumont,Petrol,Individual,Manual,Second_Owner,16.84,1193,64.4,99.8Nm@ 2700rpm,5,N
6417,Maruti,2003,65000,114000,Central,Texas,Baytown,Petrol,Individual,Manual,First_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
6418,Honda,2005,75000,120000,Central,Texas,Arlington,Petrol,Individual,Manual,First_Owner,13,1493,100,13.1kgm@ 4600rpm,5,N
6419,Skoda,2003,100000,250000,Central,Texas,Arlington,Diesel,Individual,Manual,Second_Owner,18.7,1896,66,210 / 1900,5,N
6420,Tata,2009,170000,55768,West,California,Atascadero,Diesel,Individual,Manual,First_Owner,17,1405,71,135Nm@ 2500rpm,5,N
6421,Hyundai,2017,525000,40000,Central,Texas,Arlington,Petrol,Individual,Automatic,First_Owner,18.9,1197,81.86,113.75nm@ 4000rpm,5,N
6422,Maruti,2020,265000,70000,Central,Texas,Arlington,Petrol,Individual,Manual,Second_Owner,21.79,998,67.05,90Nm@ 3500rpm,5,N
6423,Tata,2018,459999,50000,Central,Texas,Arlington,Petrol,Individual,Manual,First_Owner,20.3,1199,84,114Nm@ 3500rpm,5,N
6424,Maruti,2017,250000,20000,West,California,Atascadero,Petrol,Individual,Manual,First_Owner,23.95,998,67.05,90Nm@ 3500rpm,5,N
6425,Maruti,2013,395000,70000,Central,Texas,Austin,Diesel,Individual,Manual,Second_Owner,23.4,1248,74,190Nm@ 2000rpm,5,N
6426,Hyundai,2014,375000,60000,Central,Texas,Austin,Petrol,Individual,Manual,First_Owner,18.9,1197,82,114Nm@ 4000rpm,5,N
6427,Tata,2009,120000,120000,Central,Texas,Austin,Diesel,Individual,Manual,First_Owner,17,1405,71,135 Nm at 2500  rpm ,5,N
6428,Maruti,2011,290000,110000,Central,Texas,Beaumont,Diesel,Individual,Manual,Second_Owner,21.1,1248,73.9,113Nm@ 4500rpm,5,N
6429,Tata,2017,409999,60000,Central,Texas,Bedford,Petrol,Individual,Manual,First_Owner,23.84,1199,84,114Nm@ 3500rpm,5,N
6430,Chevrolet,2009,200000,30000,Central,Texas,Bedford,Petrol,Individual,Manual,First_Owner,16.5,995,63,90.3Nm@ 4200rpm,5,N
6431,Skoda,2018,900000,35000,Central,Texas,Bedford,Diesel,Individual,Manual,First_Owner,21.13,1498,108.6,250Nm@ 1500-2500rpm,5,N
6432,Maruti,2003,50000,50000,Central,Texas,Bedford,Petrol,Individual,Manual,Third_Owner,16.1,796,37,59Nm@ 2500rpm,4,N
6433,Renault,2012,450000,100000,Central,Texas,Bedford,Diesel,Individual,Manual,First_Owner,19.01,1461,108.45,248Nm@ 2250rpm,5,N
6434,Mahindra,2012,650000,80000,Central,Texas,Beaumont,Diesel,Individual,Manual,Third_Owner,15.1,2179,140,330Nm@ 1600-2800rpm,7,N
6435,Volkswagen,2014,300000,84000,Central,Texas,Beaumont,Diesel,Individual,Manual,Second_Owner,20.14,1498,88.5,230Nm@ 1500-2500rpm,5,N
6436,Ford,2014,425000,60000,Central,Texas,Arlington,Diesel,Individual,Manual,First_Owner,25.01,1498,89.75,204Nm@ 2000-2750rpm,5,N
6437,Maruti,1998,55000,50000,Central,Texas,Beaumont,Petrol,Individual,Manual,Second_Owner,17.3,993,60,78Nm@ 4500rpm,5,N
6438,Hyundai,2011,200000,60000,Central,Texas,Austin,Petrol,Individual,Manual,Second_Owner,20.36,1197,78.9,111.7Nm@ 4000rpm,5,N
6439,Mahindra,2015,975000,100000,East,Maryland,Camp Springs,Diesel,Individual,Manual,First_Owner,16,2179,140,330Nm@ 1600-2800rpm,7,N
6440,Mahindra,2013,450000,70000,Central,Texas,Amarillo,Diesel,Individual,Manual,First_Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7,N
6441,Mahindra,2014,600000,82500,Central,Texas,Amarillo,Diesel,Individual,Manual,Second_Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7,N
6442,Mahindra,2014,550000,76000,Central,Texas,Baytown,Diesel,Individual,Manual,First_Owner,15.96,2523,62.1,195Nm@ 1440-2200rpm,9,N
6443,Tata,2011,180000,87000,Central,Texas,Baytown,Diesel,Individual,Manual,First_Owner,18,1248,75,190Nm@ 1750rpm,5,N
6444,Mahindra,2010,300000,120000,Central,Texas,Austin,Diesel,Individual,Manual,First_Owner,14,2498,112,260 Nm at 1800-2200 rpm,7,N
6445,Tata,2016,350000,70000,West,California,Atascadero,Petrol,Individual,Manual,Second_Owner,17.57,1193,88.7,140Nm@ 1500-4000rpm,5,N
6446,Maruti,2014,465000,90000,Central,Texas,Baytown,Diesel,Individual,Manual,First_Owner,23.4,1248,74,190Nm@ 2000rpm,5,N
6447,Tata,2010,200000,188000,West,California,Atascadero,Diesel,Individual,Manual,Second_Owner,21.12,1248,88.8,200Nm@ 1750-3000rpm,5,N
6448,Chevrolet,2014,350000,120000,Central,Texas,Amarillo,Diesel,Individual,Manual,Second_Owner,18.2,1248,73.8,172.5Nm@ 1750rpm,8,N
6449,Honda,2015,650000,80000,Central,Texas,Amarillo,Petrol,Individual,Manual,First_Owner,17.4,1497,117.3,145Nm@ 4600rpm,5,N
6450,Hyundai,2010,150000,123278,Central,Texas,Austin,Petrol,Individual,Manual,Second_Owner,20.36,1197,78.9,111.7Nm@ 4000rpm,5,N
6451,Honda,2014,560000,100000,West,California,Atascadero,Diesel,Individual,Manual,Second_Owner,26,1498,98.6,200Nm@ 1750rpm,5,N
6452,Hyundai,2015,625000,90000,West,Oregon,Corvallis,Diesel,Individual,Manual,First_Owner,21.19,1396,88.73,219.66nm@ 1500-2750rpm,5,N
6453,Ford,2012,220000,110000,West,Oregon,Corvallis,Diesel,Individual,Manual,First_Owner,20,1399,68,160Nm@ 2000rpm,5,N
6454,Ford,2013,250000,110000,West,Oregon,Eugene,Diesel,Individual,Manual,First_Owner,20,1399,68.1,160Nm@ 2000rpm,5,N
6455,Tata,2018,575000,70000,West,Oregon,Eugene,Diesel,Individual,Manual,First_Owner,20.65,1248,88.7,190Nm@ 1750-3000rpm,5,N
6456,Mahindra,2015,1050000,65000,West,Oregon,Eugene,Diesel,Individual,Manual,First_Owner,15.1,2179,140,330Nm@ 1600-2800rpm,7,N
6457,Jaguar,2015,3000000,70000,West,Oregon,Eugene,Diesel,Individual,Automatic,Second_Owner,16.36,2179,187.7,450Nm@ 2000rpm,5,N
6458,Tata,2012,200000,90000,West,Oregon,Eugene,Diesel,Individual,Manual,Third_Owner,11.57,2179,138.1,320Nm@ 1700-2700rpm,7,N
6459,Maruti,2016,262000,50000,West,Oregon,Eugene,Petrol,Individual,Manual,First_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,N
6460,Hyundai,2018,299000,33000,South,Florida,Land O Lakes,Petrol,Individual,Manual,First_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,N
6461,Maruti,2015,250000,26500,South,South Carolina,Mauldin,Petrol,Individual,Manual,First_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,N
6462,Hyundai,2011,140000,60000,South,South Carolina,Mauldin,Petrol,Individual,Manual,Fourth_Above_Owner,17.92,1086,62.1,96.1Nm@ 3000rpm,5,N
6463,Maruti,2013,360000,70000,South,South Carolina,Mauldin,Diesel,Individual,Manual,Third_Owner,23.4,1248,74,190Nm@ 2000rpm,5,N
6464,Datsun,2015,210000,80000,South,Florida,Land O Lakes,Petrol,Individual,Manual,First_Owner,20.63,1198,67.06,104Nm@ 4000rpm,5,N
6465,Hyundai,2017,600000,60000,South,South Carolina,Mauldin,Diesel,Individual,Manual,First_Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5,N
6466,Skoda,2011,210000,100000,South,South Carolina,Mauldin,Diesel,Individual,Manual,First_Owner,19.5,1199,75,180 Nm at 2000rpm,5,N
6467,Volkswagen,2011,300000,80000,South,Florida,Land O Lakes,Diesel,Individual,Manual,Second_Owner,20.54,1598,103.6,250Nm@ 1500-2500rpm,5,N
6468,Hyundai,2016,450000,35000,South,South Carolina,Mauldin,Petrol,Individual,Manual,First_Owner,18.9,1197,82,114Nm@ 4000rpm,5,N
6469,Ford,2018,3200000,35000,South,Florida,Land O Lakes,Diesel,Individual,Automatic,First_Owner,10.91,3198,197,470Nm@ 1750-2500rpm,7,N
6470,Hyundai,2019,550000,10000,South,South Carolina,Mauldin,Petrol,Individual,Manual,First_Owner,18.9,1197,81.86,113.75nm@ 4000rpm,5,N
6471,Tata,2011,100000,80000,South,Mississippi,Long Beach,Diesel,Individual,Manual,First_Owner,18,1248,75,190 Nm at 1750 rpm,5,N
6472,Hyundai,2012,185000,50000,Central,Illinois,Batavia,Petrol,Individual,Manual,Second_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,N
6473,Maruti,2006,80000,90000,Central,Illinois,Belleville,Petrol,Individual,Manual,Second_Owner,17.3,1061,64,"8.6@ 3,500(kgm@ rpm)",5,N
6474,Maruti,2017,295000,80000,Central,Illinois,Batavia,Petrol,Individual,Manual,First_Owner,24.7,796,47.3,69Nm@ 3500rpm,5,N
6475,Renault,2017,360000,25000,Central,Illinois,Belleville,Petrol,Individual,Manual,First_Owner,23.01,999,67,91Nm@ 4250rpm,5,N
6476,Maruti,2014,210000,70000,Central,Illinois,Belleville,Petrol,Individual,Manual,First_Owner,20.92,998,67.1,90Nm@ 3500rpm,5,N
6477,Hyundai,2019,585000,80000,Central,Illinois,Batavia,Petrol,Individual,Automatic,First_Owner,17.4,1197,81.86,114.73nm@ 4000rpm,5,N
6478,Volkswagen,2016,560000,50000,Central,Illinois,Belleville,Diesel,Individual,Manual,First_Owner,20.14,1498,88.7,230Nm@ 1500-2500rpm,5,N
6479,Honda,2015,600000,70000,Central,Illinois,Belleville,Diesel,Individual,Manual,First_Owner,26,1498,98.6,200Nm@ 1750rpm,5,N
6480,Datsun,2017,330000,60000,West,Oregon,Lake Oswego,Petrol,Individual,Manual,First_Owner,20.63,1198,67,104Nm@ 4000rpm,5,N
6481,Hyundai,2019,990000,15000,West,Oregon,Lake Oswego,Petrol,Individual,Manual,First_Owner,17,1591,121.3,151Nm@ 4850rpm,5,N
6482,Toyota,2012,300000,90000,West,Oregon,Lake Oswego,Diesel,Individual,Manual,First_Owner,23.59,1364,67.1,170Nm@ 1800-2400rpm,5,N
6483,Tata,2018,650000,28000,West,Oregon,Mcminnville,Petrol,Individual,Manual,First_Owner,17,1198,108.5,170Nm@ 1750-4000rpm,5,N
6484,Hyundai,2019,695000,20000,West,Oregon,Mcminnville,Petrol,Individual,Automatic,First_Owner,17.4,1197,81.86,117nm@ 4000rpm,5,N
6485,Hyundai,2014,300000,60000,West,Oregon,Mcminnville,Diesel,Individual,Manual,First_Owner,24,1120,70,160Nm@ 1500-2750rpm,5,N
6486,Maruti,2015,270000,22000,West,Oregon,Medford,Petrol,Individual,Manual,First_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,N
6487,Tata,2010,185000,70000,West,Oregon,Mcminnville,Diesel,Individual,Manual,Second_Owner,11.57,2179,138.1,320Nm@ 1700-2700rpm,7,N
6488,Chevrolet,2013,200000,80000,West,Oregon,Mcminnville,Diesel,Individual,Manual,First_Owner,22.1,1248,76.9,205Nm@ 1750rpm,5,N
6489,Maruti,2019,459999,35000,West,Oregon,Lake Oswego,CNG,Individual,Manual,First_Owner,26.6,998,58.16,77Nm@ 3500rpm,5,N
6490,Tata,2018,860000,60000,East,Pennsylvania,Chester,Diesel,Individual,Manual,First_Owner,21.5,1497,108.5,260Nm@ 1500-2750rpm,5,N
6491,Tata,2018,400000,20000,East,Pennsylvania,Chester,Petrol,Individual,Manual,First_Owner,23.84,1199,84,114Nm@ 3500rpm,5,N
6492,Maruti,2013,240000,142000,East,Pennsylvania,Chester,Diesel,Individual,Manual,Second_Owner,23.2,1248,73.94,190Nm@ 2000rpm,5,N
6493,Maruti,2015,570000,72000,East,Pennsylvania,Chester,Diesel,Individual,Manual,First_Owner,26.59,1248,74,190Nm@ 2000rpm,5,N
6494,Ford,2018,850000,90000,East,Pennsylvania,Chester,Diesel,Individual,Manual,First_Owner,23,1498,98.96,205Nm@ 1750-3250rpm,5,N
6495,Ford,2011,155000,80000,West,Oregon,Coos Bay,Diesel,Individual,Manual,Third_Owner,20,1399,68,160Nm@ 2000rpm,5,N
6496,Hyundai,2011,270000,125000,Central,Iowa,Muscatine,Diesel,Individual,Manual,First_Owner,23,1396,90,22.4 kgm at 1750-2750rpm,5,N
6497,Maruti,2015,610000,33000,Central,Michigan,Allen Park,Petrol,Individual,Manual,First_Owner,20.73,1373,91.1,130Nm@ 4000rpm,5,N
6498,Hyundai,2015,1000000,50000,Central,Michigan,Allen Park,Diesel,Individual,Manual,First_Owner,19.67,1582,126.2,259.9Nm@ 1900-2750rpm,5,N
6499,Mahindra,2012,450000,120000,Central,Michigan,Allen Park,Diesel,Individual,Manual,Second_Owner,12.05,2179,120,290Nm@ 1800-2800rpm,9,N
6500,Hyundai,2018,500000,35000,Central,Iowa,Muscatine,Diesel,Individual,Manual,First_Owner,25.4,1186,73.97,190.25nm@ 1750-2250rpm,5,N
6501,Honda,2018,700000,43000,Central,Iowa,Muscatine,Diesel,Individual,Manual,First_Owner,27.4,1498,98.63,200Nm@ 1750rpm,5,N
6502,Maruti,2007,135000,60000,Central,Iowa,Muscatine,Petrol,Individual,Manual,First_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
6503,Mahindra,2012,430000,148000,Central,Iowa,Muscatine,Diesel,Individual,Manual,Second_Owner,12.05,2179,120,290Nm@ 1800-2800rpm,9,N
6504,Hyundai,2014,625000,70000,Central,Iowa,Muscatine,Diesel,Individual,Manual,Second_Owner,22.32,1582,126.32,259.8Nm@ 1900-2750rpm,5,N
6505,Nissan,2011,280000,96000,Central,Iowa,Muscatine,Petrol,Individual,Manual,First_Owner,16.95,1498,97.7,134Nm@ 4000rpm,5,N
6506,Mahindra,2015,800000,70000,South,Georgia,Rome,Diesel,Individual,Manual,First_Owner,15.4,1997,120,280Nm@ 1800-2800rpm,7,N
6507,Maruti,2012,220000,70000,South,Georgia,Rome,Diesel,Individual,Manual,Second_Owner,23.2,1248,73.94,190Nm@ 2000rpm,5,N
6508,Maruti,2017,620000,18484,South,Georgia,Rome,Petrol,Individual,Manual,First_Owner,20.89,1197,81.8,113Nm@ 4200rpm,5,N
6509,Tata,2011,300000,70000,South,Georgia,Rome,Diesel,Individual,Manual,First_Owner,13.93,2179,138.03,320Nm@ 1700-2700rpm,7,N
6510,Maruti,2010,180000,25000,South,Georgia,Rome,Petrol,Individual,Manual,Second_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
6511,Volkswagen,2013,250000,120000,Central,Minnesota,Red Wing,Diesel,Individual,Manual,Third_Owner,22.07,1199,73.9,180Nm@ 2000rpm,5,N
6512,Maruti,2017,480000,55000,South,Georgia,Rome,Petrol,Individual,Manual,First_Owner,20.85,1197,83.14,115Nm@ 4000rpm,5,N
6513,Ford,2019,885000,10000,South,Georgia,Roswell,Petrol,Individual,Manual,Second_Owner,17,1497,121.31,150Nm@ 4500rpm,5,N
6514,Mahindra,2020,550000,60000,South,Georgia,Roswell,Diesel,Individual,Manual,First_Owner,25.32,1198,77,190Nm@ 1750-2250rpm,6,N
6515,Maruti,2018,800000,30000,South,Georgia,Rome,Diesel,Individual,Manual,First_Owner,28.4,1248,74.02,190Nm@ 2000rpm,5,N
6516,Hyundai,2013,180000,65000,South,Georgia,Rome,Petrol,Individual,Manual,First_Owner,17.92,1086,62.1,96.1Nm@ 3000rpm,5,N
6518,Hyundai,2012,380000,50000,Central,Wisconsin,Greenfield,Diesel,Individual,Manual,Second_Owner,21.9,1396,88.76,219.6Nm@ 1750-2750rpm,5,N
6519,Tata,2019,520000,2560,Central,Wisconsin,Greenfield,Petrol,Individual,Automatic,First_Owner,24,1199,83.81,114Nm@ 3500rpm,5,N
6520,Maruti,2004,90000,60000,Central,Wisconsin,Greenfield,Petrol,Individual,Manual,First_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
6521,Maruti,2016,330000,80000,Central,Wisconsin,Green Bay,Petrol,Individual,Manual,Second_Owner,20.51,998,67.04,90Nm@ 3500rpm,5,N
6522,Maruti,1999,40000,50000,Central,Wisconsin,Green Bay,Petrol,Individual,Manual,Second_Owner,16.1,796,37,59Nm@ 2500rpm,4,N
6523,Chevrolet,2015,370000,120000,Central,Wisconsin,Green Bay,Diesel,Individual,Manual,First_Owner,18.2,1248,73.8,172.5Nm@ 1750rpm,8,N
6524,Honda,2009,290000,120000,Central,Wisconsin,Green Bay,Petrol,Individual,Manual,Second_Owner,16.8,1497,116.3,146Nm@ 4800rpm,5,N
6525,Hyundai,2013,215000,47000,Central,Wisconsin,Green Bay,Petrol,Individual,Manual,Second_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,N
6526,Tata,2017,1282000,45000,Central,Wisconsin,Janesville,Diesel,Individual,Manual,First_Owner,17.6,2179,153.86,400Nm@ 1750-2500rpm,7,N
6527,Toyota,2012,610000,90000,Central,Wisconsin,Franklin,Diesel,Individual,Manual,First_Owner,12.8,2494,102,20.4@ 1400-3400(kgm@ rpm),8,N
6528,Hyundai,2013,380000,110000,Central,Wisconsin,Franklin,Diesel,Individual,Manual,Second_Owner,21.27,1396,88.76,219.6Nm@ 1500-2750rpm,5,N
6529,Mahindra,2017,1250000,95000,Central,Wisconsin,Franklin,Diesel,Individual,Manual,First_Owner,15.4,1997,120,280Nm@ 1800-2800rpm,7,N
6530,Hyundai,2012,400000,103655,Central,Wisconsin,Franklin,Diesel,Individual,Manual,Second_Owner,22.32,1582,126.3,259.9Nm@ 1900-2750rpm,5,N
6531,Hyundai,2018,700000,25000,Central,Wisconsin,Franklin,Petrol,Individual,Automatic,Second_Owner,17.4,1197,81.86,114.73nm@ 4000rpm,5,N
6532,Renault,2014,650000,80000,Central,Wisconsin,Greenfield,Diesel,Individual,Manual,First_Owner,19.01,1461,108.45,248Nm@ 2250rpm,5,N
6533,Tata,2014,95000,50000,Central,Wisconsin,Green Bay,Petrol,Individual,Manual,Second_Owner,25.4,624,37.5,51Nm@ 4000+/-500rpm,4,N
6534,Mahindra,2015,1147000,56975,Central,Wisconsin,Green Bay,Diesel,Individual,Manual,First_Owner,16,2179,140,330Nm@ 1600-2800rpm,7,N
6535,Hyundai,2010,150000,110000,South,North Carolina,Concord,Petrol,Individual,Manual,First_Owner,0,1086,62,96.1Nm@ 3000rpm,5,N
6536,Maruti,2008,120000,80000,South,North Carolina,Charlotte,Petrol,Individual,Manual,Third_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N
6538,Ford,2010,180000,187000,South,North Carolina,Charlotte,Diesel,Dealer,Manual,Second_Owner,17.8,1399,68,"16.3@ 2,000(kgm@ rpm)",5,N
6539,Ford,2013,325000,69000,South,North Carolina,Chapel Hill,Diesel,Dealer,Manual,First_Owner,18.6,1388,67,160Nm@ 2000rpm,5,N
6540,Ford,2015,550000,206000,South,North Carolina,Charlotte,Diesel,Dealer,Manual,First_Owner,22.77,1498,98.59,205Nm@ 1750-3250rpm,5,N
6541,Ford,2018,950000,27000,South,North Carolina,Charlotte,Diesel,Dealer,Manual,First_Owner,22.77,1498,98.59,205Nm@ 1750-3250rpm,5,N
6542,Ford,2014,500000,132000,South,North Carolina,Durham,Diesel,Dealer,Manual,Second_Owner,22.7,1498,89.84,204Nm@ 2000-2750rpm,5,N
6543,Ford,2017,725000,75000,South,North Carolina,Durham,Diesel,Dealer,Manual,First_Owner,26.1,1498,99.23,215Nm@ 1750-3000rpm,5,N
6544,Ford,2015,500000,18000,South,North Carolina,Chapel Hill,Petrol,Dealer,Manual,Second_Owner,18.5,1194,94.93,119Nm@ 4250rpm,5,N
6545,Mahindra,2011,180000,218000,South,North Carolina,Chapel Hill,Diesel,Individual,Manual,First_Owner,21,1461,64.1,160Nm@ 2000rpm,5,N
6546,Hyundai,2016,650000,10000,South,North Carolina,Chapel Hill,Diesel,Individual,Manual,First_Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5,N
6547,Maruti,2010,285000,80000,South,North Carolina,Durham,Diesel,Individual,Manual,First_Owner,17.8,1248,75,190Nm@ 2000rpm,5,N
6548,Mahindra,2011,210000,215000,South,North Carolina,Charlotte,Diesel,Individual,Manual,First_Owner,21,1461,64.1,160Nm@ 2000rpm,5,N
6549,Ford,2012,200000,137000,South,North Carolina,Charlotte,Diesel,Individual,Manual,First_Owner,17.8,1399,67,160Nm@ 2000rpm,5,N
6550,Volkswagen,2011,295000,65000,South,North Carolina,Durham,Diesel,Individual,Manual,Second_Owner,20.54,1598,103.6,250Nm@ 1500-2500rpm,5,N
6551,Honda,2007,160000,120000,South,North Carolina,Durham,Petrol,Individual,Manual,Third_Owner,17.7,1497,78,"12.7@ 2,700(kgm@ rpm)",5,N
6552,Maruti,2017,450000,10000,South,North Carolina,Concord,Petrol,Individual,Automatic,First_Owner,23.1,998,67.04,90Nm@ 3500rpm,5,N
6553,Datsun,2016,385000,20000,South,North Carolina,Durham,Petrol,Individual,Manual,First_Owner,20.62,1198,67,104Nm@ 4000rpm,7,N
6554,Ford,2011,350000,93500,South,North Carolina,Durham,Diesel,Individual,Manual,Second_Owner,18.6,1388,67,160Nm@ 2000rpm,5,N
6555,Jaguar,2017,2711000,9000,East,Pennsylvania,Bethlehem,Diesel,Dealer,Automatic,First_Owner,13.6,1999,177,430Nm@ 1750-2500rpm,5,N
6556,Lexus,2019,5150000,20000,East,Pennsylvania,Bethel Park,Petrol,Dealer,Automatic,First_Owner,22.37,2487,214.56,202Nm@ 3600-5200rpm,5,N
6557,Jaguar,2017,3200000,45000,East,Pennsylvania,Bethlehem,Diesel,Dealer,Automatic,First_Owner,19.33,1999,177,430Nm@ 1750-2500rpm,5,N
6558,Tata,2015,503000,110000,East,Pennsylvania,Bethlehem,Diesel,Individual,Manual,First_Owner,14.1,2179,147.94,320Nm@ 1500-3000rpm,7,N
6559,Volvo,2019,3800000,20000,East,Pennsylvania,Bethel Park,Diesel,Individual,Automatic,First_Owner,18,1969,190,400Nm,5,N
6560,Toyota,2016,2000000,68089,East,Pennsylvania,Bethel Park,Petrol,Trustmark_Dealer,Automatic,First_Owner,19.16,2494,157.7,213Nm@ 4500rpm,5,N
6561,Maruti,2013,225000,58343,East,Pennsylvania,Bethel Park,Petrol,Trustmark_Dealer,Manual,First_Owner,21.79,998,67.05,90Nm@ 3500rpm,5,N
6562,Maruti,2018,740000,38817,East,Maine,Gorham,Diesel,Dealer,Manual,First_Owner,27.39,1248,74,190Nm@ 2000rpm,5,N
6563,Honda,2016,550000,56494,East,New Hampshire,Derry,Petrol,Trustmark_Dealer,Manual,First_Owner,18.2,1199,88.7,110Nm@ 4800rpm,5,N
6564,Toyota,2013,750000,79328,East,New Jersey,New Milford,Diesel,Trustmark_Dealer,Manual,Second_Owner,12.99,2494,100.6,200Nm@ 1200-3600rpm,7,N
6565,Maruti,2019,650000,5621,East,New Jersey,Edison,Petrol,Trustmark_Dealer,Automatic,First_Owner,22,1197,81.8,113Nm@ 4200rpm,5,N
